# Sample IMU log for Sensor Log Analyzer

# Columns: t_ms, ax, ay, az, gx, gy, gz

t_ms,ax,ay,az,gx,gy,gz
2358,-0.005241166346509647,0.0005669771371857723,0.9889812058031445,-0.42680648902261153,0.12685631805722963,0.09281433830210833
2367,-0.008043408159396484,0.0016137357556235744,0.9885231478310105,-0.19640559055840467,0.07562817842002548,-0.2104926599475094
2376,-0.0012897553748344903,-0.003931245186513014,0.9798709075886932,-0.511977256968295,0.15786968403912421,-0.15806022671421094
2386,-0.0001239520557845342,0.0018102851951032166,0.997670608595138,-0.6476026200627701,0.4551986238507815,-0.11553332888202351
2395,-0.0031189901110803644,0.004519469231499951,0.9950900556649516,-0.4695749367137122,-0.0029423511295851162,0.1751209212008491
2406,-0.00819255942734796,-0.008488821277821083,0.9946418115437166,-0.4569549998613087,-0.2063639532164235,-0.22786155158607946
2416,-0.0012027164999397918,-0.009341849681966073,1.0010924430291197,-0.40391702920339795,0.3941727869478938,0.060536931105651295
2427,-0.005905392463375157,-0.0012507033822170902,0.9875257232743747,-0.4425426516054972,0.552920094146201,0.05948886475634831
2438,-0.009518543509323147,0.006753357864735443,0.982030719667254,-0.2419546524443797,0.09613193844157614,-0.11566955467198804
2447,-0.008209249107343716,-0.00867937658996693,0.9903587248379202,-0.13437015841478916,0.1208145867767052,0.07048334347619581
2458,-0.014196434413560919,0.006828081170187914,0.9943111294545232,-0.04003616667489271,0.2183172084952949,-0.1800401480451869
2467,-0.010935189309790545,-0.002135790513479517,0.999172988723865,-0.023076815797873518,0.3556970813695399,0.07097518732717928
2477,-0.00587214890276396,-0.011758984957675436,1.0209782617777299,-0.23605225434082788,0.42023585056719726,-0.32206171327835614
2488,-0.013320685421108593,-0.0006715065858406873,0.9879754140277941,-0.09209394493550188,0.08877136987062906,0.0010041294056816242
2497,-0.006459034284548204,-0.006366731478261999,0.992844826211132,-0.02160200631136304,0.2231982313669081,-0.023691810834563985
2557,-0.022261177626902946,-0.017941531059469825,0.9961620886903866,0.01862920898851711,0.4861594545008631,0.0036740030035397678
2566,-0.00892055030395131,-0.01830239817534357,1.0008300482082773,0.006957929960407561,0.1965505192626637,0.11401555353739766
2575,-0.018033985735867702,-0.01019048467071081,0.9917323275358065,0.37386098132817835,0.06835472607482107,-0.08634817691720022
2586,-0.01696764339998217,-0.016143548373527383,1.0098847700700366,0.24001554372347,0.4942679646927224,-0.13111739498066882
2596,-0.016270989248542797,-0.01766787984808263,0.9882439146694317,0.29452368555623215,0.5656493079161883,0.022869625292230317
2606,-0.014807945422451278,-0.02050240487317035,1.0125439959588696,0.685133191139227,0.7746686942839416,0.26722568312010464
2616,-0.009257316265572284,-0.0022078454689924993,0.9994344958161985,0.21272012958781938,0.3026461814254556,0.2411221183476707
2627,-0.024089269628531064,-0.015289750468304003,0.9981909760516434,0.4265050386129338,0.4684341939798202,0.06306411805869035
2637,-0.025749462624894706,-0.020584789711007426,0.9976429576743535,0.15499804163334047,0.7562830924252686,0.028359998090312304
2648,-0.01661743232217342,-0.02499489196646207,0.9858772417069059,0.3458658342340535,0.44520448384052513,-0.04595488438573576
2659,-0.020275180816313368,-0.025419708415402857,0.9864484642335026,0.7883690787137319,0.5820447319632596,0.19533706027756523
2670,-0.018258605915427804,-0.01668597263888886,0.9977673515453779,0.6783571104177446,0.5121360305033084,-0.14353303401541434
2681,-0.010352885063195082,-0.022527048804573926,0.9996812929249935,0.5392610976006584,0.6930434853914785,0.07799878094715665
2691,-0.01376214416568142,-0.018034449642057932,0.9820800465948678,0.995032313314111,0.3817147899917669,0.046421175708020214
2702,-0.024888214552213857,-0.011460195429622254,0.9973913969773623,0.39935665806067944,0.542067172732073,-0.19294640090383788
2711,-0.015870837994232,-0.01958367252553163,0.9928512555161848,1.166215832375622,0.9928946008542684,-0.028654881297487285
2722,-0.01781233080707812,-0.011244694001671588,0.9962128394490378,0.9167327854025158,0.9938838111020147,-0.10812192694252766
2732,-0.02148963798911517,-0.012652478546282007,0.9795129538116963,0.6659470649094579,0.537738503117455,0.08491374075174259
2741,-0.021025476059584734,-0.015189949182813127,0.997939808534876,0.6288088132302536,0.5518736961203619,0.0409008537513944
2751,-0.017894698046083856,-0.01021273942965625,0.9982988119380402,1.0946440083949711,0.6970515296372874,0.07148050229727317
2762,-0.02315770544504229,-0.02145965758475108,0.9940600854225354,0.6582064106389056,0.6828826614541753,-0.037545310145386576
2772,-0.022647756555628888,-0.01470966630495003,0.9977213535633295,0.8052107282232135,1.2776300402947296,-0.09157894073331115
2781,-0.029583239524275044,-0.013305633062312432,1.0082264850653997,0.7730262055694543,0.9119991807234004,0.36729712381524254
2791,-0.020102367461342238,-0.018149538220968865,1.0017062031175519,0.6710870443871688,0.800606390478276,0.24421506739291776
2800,-0.01693124522676118,-0.02152509352993612,1.0045924421697026,0.9016344528144818,1.3752204272021409,-0.24859269537151454
2810,-0.018646962712908208,-0.02308609093776044,0.9998729361637014,0.6076898909634062,0.7744692864355901,0.040185235450595734
2820,-0.021364825897062872,-0.020980501385455118,1.0081369666030593,1.0233118211385615,1.0499988044747692,-0.012852194076208228
2830,-0.016896426023866956,-0.02171985579456095,0.9920202560874194,1.063218742713104,0.876755275507626,-0.12534143671161788
2841,-0.022386396295290156,-0.01899508557769378,1.0063742540869107,1.3968153096861013,0.8902978581522547,-0.1879469157373515
2850,-0.013943783952977417,-0.011156541395568377,1.0149471735078213,0.8929806930093356,0.7499078770428561,-0.006125499985593149
2861,-0.006345131524364299,-0.011897556036107333,0.9767991090688648,1.2120063376731502,1.0431806673114123,0.006330266940945058
2871,-0.017368571929937567,-0.032195433396380924,0.9948634231594425,1.4731688283701478,1.147606713031321,0.015682368078304344
2882,-0.016593516751386643,-0.01227469180593596,0.9942394718997243,1.2205020919958123,0.6911168467578832,-0.3127233555766363
2893,-0.015816424813114318,-0.027120278714767673,0.9847033506352788,0.855753276211306,0.7838069141941162,0.07835952461361734
2902,-0.021822205443527424,-0.018632558151790088,1.0096489231133605,1.225308877392147,0.7559895219681644,-0.31633660292329513
2913,-0.012844767662232241,-0.028042315234351467,1.0011243769472793,0.9604289611075554,0.607238207769192,-0.1494767302190767
2924,-0.022658215294787835,-0.016411599991484196,1.0113670335370255,1.40495738931244,1.1399827578044552,0.07148972667562715
2935,-0.012873127195633155,-0.012804219360085804,1.0100436581981387,1.6417576192943932,0.6337490989270431,0.0809501730997415
2946,-0.015991419601227762,-0.019547722823157643,0.9818514331364626,1.3005217286958455,0.6946579680139576,0.051918569057481864
2956,-0.019408199060216683,-0.02069139509141682,0.9959961160477928,1.1895590880085853,1.0837355102482862,0.015675021737714755
2965,-0.013154734066869771,-0.024502297433030524,1.0088216742621694,1.4077866082612167,1.5285685692288313,0.18750006709974132
2974,-0.006795432454144507,-0.018151874282314844,0.9985451329290175,1.4928426782494142,1.13322330494351,0.1615520635264796
2985,-0.014901780939910857,-0.021447961822399567,1.0098089018266934,1.3777060791687552,1.2488384057066402,-0.23872793905476908
2995,0.00022784247629130394,-0.010728009452419654,1.003767018023649,1.3246267359193853,1.0215357905463363,-0.05799731175106516
3006,-0.012365810972651778,-0.014935903542926962,1.0188081974553005,1.3640538939431606,0.9849663866331589,-0.41533937266407606
3016,-0.01252910877169415,-0.021737022795533287,0.9817529072863966,1.3524447041229555,0.9715004664448138,0.1382587321633469
3026,-0.005075891420780995,-0.006328518167495892,1.0002486846374457,1.386859949697459,0.8256332209195184,-0.17510743392687228
3035,-0.008161994028769872,-0.013537751190353933,0.9909646946985641,1.3259920081521055,0.7864514604659072,-0.2684791116317643
3044,-0.007911916588985303,-0.020074740132616717,1.0006876364423771,1.5948889912545914,1.0256879206695644,-0.03862323357954485
3055,-0.003140498383291784,-0.014666109956599019,1.01133535244894,1.3335868478562865,0.680838405213233,-0.12075396441000971
3065,-0.005191888461525982,-0.003863186090590477,1.0120883819716409,1.4507968497084531,0.8509299219153993,0.06219064741551088
3076,0.004569430605989491,-0.01678961140190633,1.0119154770615326,1.3319349329598018,0.7814666761461356,0.07750437853630973
3086,0.0025513952797398065,-0.015696683666521424,1.0019544223088395,1.31472554368681,0.89547974977554,0.04279647637774028
3096,-0.001119634171804201,-0.006822394467077926,1.0004053156706856,1.6329595083561177,1.0656930816133119,-0.06535331493087543
3106,0.0026898328447215445,-0.015261007681141813,1.012505234036077,1.4427402746981404,1.0967620578925639,0.08350629954860575
3115,-0.003104025426285116,-0.009717271223021968,0.9908447005931375,1.5564523719728223,0.6318399855828609,-0.06263736504912291
3124,-0.0022722948060289283,-0.0035654061555778606,0.9837672970486684,1.253443356074826,1.1277013814411836,0.23511116498993034
3135,-0.0021842601996955764,-0.013458252758906993,1.0055678811375297,1.9212700979425645,0.8562836935607687,0.310247296875082
3144,0.01199947009893462,-0.014780860607230481,1.0291619261637026,2.0294491094621487,0.8522022867385267,0.014766486230961098
3155,-0.00036745727935986257,-0.014031711225635651,1.0005901105236283,1.6749526141245261,0.9534226121642797,0.16447107102604608
3166,-0.0005184644200727697,-0.0055476580796471435,0.988310120458767,1.4783402168156452,1.458207887401329,0.24575523321888915
3176,0.0030646189667691043,-0.012333631386480828,1.0025148397215053,1.660269705537054,1.380834879480744,0.0849006264450394
3187,0.005977078894590461,-0.004189104397110363,1.0120664500265697,1.3854776757828529,0.8959442880529951,0.04270267583049497
3197,0.005209568193415391,-0.00020610023867796354,1.0003393100696976,1.7385136352353232,1.164046195602581,-0.04734725031847297
3207,0.012178757312553506,-0.0075132062709370355,0.9939409359463028,1.4871598623731135,1.0254195123977066,-0.08772787957299875
3218,0.002964243226284943,-0.006232994735815918,1.023389604762419,1.082569312029099,1.2232787418609883,-0.048515857547854625
3227,0.013691545450498843,-0.00724044558999369,1.0009277967541044,1.2605318662859122,1.0651519028474488,-0.09094908877208954
3238,0.009569298535582048,-0.0011619387031313018,0.9966026250422959,1.4759170978653453,0.679213221307695,-0.26619507737782344
3248,0.007777397239084858,-0.004111762719429033,0.9899154425537543,1.4058495337963288,1.2957776427622552,0.02518417131471802
3259,0.009971641409067365,-0.0027682491611481777,1.005787007374431,1.1596577553662248,1.124177013782375,-0.3087286102353603
3268,0.01499245058595624,-0.005043140889708076,1.000788715894681,1.7034106262476953,0.96536934426589,0.14031821382796406
3278,0.02150352414123384,0.0046496591030707165,0.9927809001190886,1.4516635894086678,0.9080382479981626,-0.11978537776879317
3287,0.005367897767356977,-0.008907606062422201,1.0002667109233694,1.31351989835922,0.7738782869027441,0.13089082063624105
3296,0.006495330734921705,-0.006077306668818481,1.0167714207424337,1.5814684656427633,0.8426466138991733,-0.10627669375090067
3305,0.021013403949168875,-0.006463093705192047,1.0027284005293626,1.80347783423134,0.8553059190899605,-0.18140225453033296
3315,0.01466854442240151,0.0016548060401386114,1.0191278097945378,1.168085346905548,0.892790683408391,-0.015075492925256421
3325,0.016781762987560313,0.002087562752402156,1.0114375138510976,1.6368939627354315,1.1316265729145052,-0.3112283015413815
3335,0.01591339481273015,0.005577337077084597,1.0050354419817522,1.1569012392681626,1.0690512811195374,-0.0815203747816905
3346,0.024116599833958356,0.01464987473919405,0.9980948571677962,1.0757184742517958,0.9831778725652649,-0.008005285249266775
3356,0.01534847454519882,0.005774382385309082,0.9891084461569803,1.1202861454075943,0.47474913547989,-0.22339899165376756
3366,0.019563490777229606,0.005190377137047631,1.0116022908722837,1.2592530766675745,0.6072821544365306,0.2809883543541036
3376,0.018731633581704443,0.011203628762238958,0.9874565984163567,1.485089137401136,0.8497844328365662,0.10828551746353622
3385,0.01905655351264293,0.007102604600603646,0.9966193622410495,0.955395687452877,0.8724909462925932,-0.13062631070707187
3394,0.026974741287918397,0.012757043182473261,0.9840825497385338,1.3263505538492475,0.9437112795907279,0.03840839168468645
3404,0.011310103068728834,0.008887847478732077,0.998067412673365,1.2138414499546843,0.811713112615243,0.05266371550422628
3415,0.01990925017511718,-0.0021874715472519806,1.0103044327844886,1.1790452600409895,0.9127421244405096,-0.23693875399402792
3426,0.0296003243541629,0.00047804063574063277,0.994516251596076,1.0832775987274024,0.7624819050519867,0.05586720592907078
3436,0.018149924892821613,0.011628467522531943,1.003994485185081,1.25118636692444,0.7241352087639693,0.24937611578122232
3446,0.018725458219551704,0.013194191857078047,0.9905103003762253,0.8963267356784513,0.8522443998895571,0.06721718210547097
3456,0.02404104060498728,0.01022763752272036,1.0053216876643658,0.8959883567145966,0.9483359773297203,-0.12306898738891912
3466,0.023219747754590816,0.001506167992316735,1.0053389577183436,1.015695415069299,0.588379396860492,0.32861625470859634
3475,0.016340217714791994,0.011501174245798228,0.9929639218587775,1.1130506375459077,0.7589270553815894,-0.21139929864822518
3486,0.020514130639778215,0.0073414642207845285,0.9966777204050473,1.32228413957273,0.46522930538446405,0.26092090429061743
3495,0.014498473094461449,0.008735058135821965,0.9947419250319219,0.7217851814299973,0.9733676765916902,-0.04857641868656987
3506,0.022114102057043266,0.021400324564358426,1.0018505474844437,0.8533553064704583,0.951242517066637,-0.21822073801461309
3517,0.01286948732996724,0.013334969618235316,1.0007347392827899,1.1793492737439553,0.654673693076022,-0.2583473062048286
3526,0.01358210223904988,0.015869251253640436,0.9892502894475506,0.7368555179591814,1.0767071155001593,-0.1400086726550616
3536,0.011486653572993586,0.011827604047041886,0.9865009018651032,1.1563449325126998,0.42713789573662486,-0.04915422871646679
3545,0.022901459661873503,0.017033862461250292,0.9969194588583012,0.6959498655535044,0.49624375334777265,-0.1255507031596705
3556,0.017701851730912307,0.010592308016637426,1.0004377977730556,0.24507992157155378,0.6493608963152981,0.009244213044522782
3566,0.021289867184038153,0.023715155350703804,0.9857459627842237,0.6232409425882292,0.6959197883690468,0.14281427758924944
3576,0.020654730786258232,0.009367103318520075,0.9908014497761867,0.6984794634700086,0.7386056434222872,0.010836173615768626
3586,0.02143373160300727,0.015343854970051647,1.0079147091740204,0.3832511005350027,0.524131219519754,0.11208693223175431
3595,0.01482693290915961,0.016083836342417508,1.0130838539682203,0.8194247772185446,0.544976683012265,0.016466037626282907
3604,0.020140414290388712,0.014720864152877672,1.0084332597371743,0.36979915295194055,0.5490120925085628,-0.08063163884319058
3615,0.01908519105666674,0.020486113213696637,1.0068553711470658,0.7829585326822035,0.7246177467063024,-0.02811269907254954
3625,0.016495977843629064,0.015374020513894745,0.9944805260921734,0.3639971572597136,0.5351223304863312,-0.3098118780488258
3635,0.014246896822704632,0.01529511374164263,0.9980953177844196,0.3660686550405408,0.5566650514460391,-0.2727951169867295
3644,0.010179160915516598,0.014077389460793632,0.9907118260426626,0.420563710149922,0.5683611095237113,0.06974408270398162
3655,0.02169515512002684,0.013897036869207336,0.9913485605158334,0.2182274739792965,0.31400635942528415,-0.12841598935410106
3665,0.014020506236551687,0.023224687234008248,1.0069997875297239,0.6534384481215254,0.6404288069201546,-0.3191903021420908
3676,0.019182328612266902,0.02038945427407361,1.0063010592812294,0.4641355681250923,0.6067647722252412,0.21054945540017397
3687,0.011235156082151001,0.023584454333552454,0.9906494171324974,0.21369503186704591,0.21430329254262023,0.01558065412814318
3698,0.018659284457542172,0.01812721377661431,1.0041193219865727,0.4113268214323794,0.590058255329424,0.2659330382760288
3709,0.019762701402891658,0.021147837105893175,1.0054086958846722,0.23405671183725804,0.6276022036800392,-0.35449793839528204
3720,0.011796851060107149,0.01551689008406516,0.9842836298156171,0.20303757250017318,0.2887057122693478,0.03135684419199082
3731,0.02242356454152742,0.02146222319898205,0.9979043987945275,0.30045720928417785,0.26401032281069686,-0.021312698100495554
3741,0.005661223782618118,0.016457617516659397,0.9880469561894463,0.11536426210511702,0.22171909141629767,-0.05225685168278631
3752,0.015008017623817442,0.01568172671795414,1.0012844721483936,0.01479819914284014,0.2941789034393192,-0.18502831509428744
3762,0.01979275280940408,0.025641297593564486,1.0000710737908913,-0.13847352655563094,0.5426283667158199,-0.0007080519704261015
3772,0.013002367607520875,0.018374895203437724,1.0033116403212654,-0.08268356338122171,0.3570880864511278,-0.09527233835542738
3783,0.006937753489555829,0.017542762897426904,0.9965448720146866,-0.3236035839136151,0.3391854507762317,0.07095808764082885
3792,0.013798296263373063,0.011609916210442247,0.9888478242171308,-0.1878745644675368,0.16706836638819955,-0.05207463748568275
3803,0.007791660998850895,0.02616646032269538,1.0114863412887647,-0.19477702046894357,0.5429875960005336,-0.16179903473606772
3812,0.017415236477428413,0.017769380797592167,1.0272901950185698,-0.4631225546317278,0.29786075070474954,-0.05794528043845334
3821,0.008243506566698589,0.027593238878994064,1.0080146211215215,-0.4893382442599271,0.10671820433977397,-0.15558349838054833
3832,0.002683390621261373,0.014376656008679115,0.997194828561922,-0.17591714305549316,0.2835173729399521,-0.24672980328418495
3842,0.002650871983013822,0.019029889145177017,1.0088398590583258,-0.3436231799166639,0.33862325094933665,-0.04107122525180168
3851,0.012571570223388777,0.01216384954354255,1.0223081763959827,-0.006348117653755092,-0.05330570921370423,-0.17379110752552387
3860,0.006720663512573861,0.014275920776319383,1.0182929870135529,-0.4092444058398065,-0.04293063041945286,0.004397681578844265
3870,0.0010794933045055796,0.024491249563902515,0.9894550704098856,-0.4644950700581729,-0.054573784491683375,0.18894558477942705
3879,0.010539707898411707,0.020689012993752934,1.0009389715697277,-0.4350237190728104,0.2017809859064488,-0.03773745659389219
3889,0.015618818678973393,0.01849826567770094,1.0045081835825929,-0.14812001003626107,0.27173795072665,0.16021933492110707
3898,0.00952018465109944,0.010946033608972325,1.0078748974636467,-0.3675151055837258,0.31478003459891724,0.10974287571167145
3909,0.003981003624046308,0.022221210609743733,0.9947010249936682,-0.2196954828384015,0.06501443145983068,0.21789547325548939
3920,0.003422406387379292,0.01949948426018047,1.011843641008479,-0.4234637605185704,-0.2014553651186526,-0.01983901545084078
3929,-0.003250144158383858,0.008569899582546362,1.0104469218578924,-0.5965577864538604,0.04769121430314266,0.04244668499051483
3939,0.006704914458107202,0.021725895708875256,1.0076296462117404,-0.4997413171487237,-0.08384925544850338,0.14034167127059696
3948,-0.006413563221750466,0.010738115267611734,1.0117013808400022,-0.5387019637226629,-0.13412560268298995,-0.057389784747935706
3958,-0.003686401272166583,0.009269155121379337,1.0059824976660259,-0.5119162050637417,-0.21588641394246086,-0.2741144904734109
3967,-0.0010003856049957526,0.014175620329922827,1.011574478583426,-0.48334874427880825,-0.20610788380392975,0.1276403663336579
3976,-0.0037956392620554238,0.022655070409593445,1.0001561168486308,-0.4679951353266515,-0.12736033780697942,-0.12083795746801401
3987,0.004797555582160412,0.016613546551131272,1.0048204196146693,-0.8701146246965272,-0.22094759382632576,-0.06037013350767821
3997,-0.006000613060477667,0.016145422044638334,1.0199307769811636,-1.1042456105440221,-0.23733572040151513,0.0023562990965486585
4007,-0.007533041321510477,0.012608848482844638,1.0011926387266585,-0.8579880856164247,-0.2714713807743314,0.10024451006010708
4017,-0.002889186301941433,0.008618335632890809,0.9899470760365384,-0.6419013850817532,-0.13934115670644218,-0.37164313146588857
4026,-0.005855794944165779,0.01334075255033837,0.9997819321628089,-0.8392068659941117,0.13106426718608086,0.09817500006201195
4037,-0.01031390431562201,0.020273178675711608,1.0011262855803225,-1.1375216234020677,-0.4520875551125804,0.12362593034683839
4048,-0.012313278829995517,0.009319678807076157,0.9956012540968526,-0.7382542920505165,-0.13433708995536042,0.2608365385181695
4059,-0.013158160196490694,0.01729748305617914,1.0012023342172727,-1.2808831273760737,-0.36816864544119793,-0.1012123128809438
4069,-0.011975234692011456,0.001254274155564731,1.0039683839262976,-0.9897332395318265,-0.4816677855665491,0.06596507827593288
4080,-0.0045233960218719615,0.01274388385025516,0.9966056610189048,-1.1539455715002325,-0.19294875863619365,0.0064782026601026355
4089,-0.005700162770490588,0.020310829385853768,0.9827020311071224,-1.1240093334457089,-0.34045931948129216,-0.08914154833319587
4098,-0.01265281918206645,-0.0009813069130906703,0.9994635986460467,-1.1966209700189951,-0.1892990150075183,-0.07971350932446283
4108,-0.013498377483554652,0.010387430379541126,0.9969250191319002,-1.3770945416487046,-0.15908169396463298,0.07696211880656283
4118,-0.004528199546788927,0.011361717559743188,1.0029185339026125,-1.0452914180946633,-0.3108712372084599,-0.3145654970252667
4129,-0.015071495066500887,0.0037556199480926486,0.9970033787981923,-1.176189879178142,-0.29553260460346775,-0.08522620956572144
4139,-0.022381082497011123,0.015161089490708494,1.0109674392178265,-0.7375230358140477,-0.059720149015640545,0.05959473573593396
4150,-0.01587263746383881,0.0007789344520564715,0.9954761544880274,-1.033561960237932,-0.46090762184232076,-0.1172563780799274
4159,-0.018279890856021577,0.004312940820485108,0.9984757637451289,-1.2979372391160204,-0.407155066196993,0.17809135487283237
4168,-0.014618443123367514,0.004290803655867494,0.9920500112430697,-1.222877883195641,-0.36360835932530833,-0.11054435750445955
4179,-0.021537144454649968,0.005401601328923086,0.9954729896211036,-0.9417847022714512,-0.4927058344798311,-0.11157670414131661
4189,-0.022218498731355563,0.00028278214514884485,1.0009338206944243,-1.4299924768273053,-0.22625992326876593,-0.14848774875804566
4198,-0.010888527262371614,0.012280652126348287,1.0123484698672436,-1.2785761083963203,-0.7178899802086773,-0.1739274575088876
4207,-0.01774457895702042,0.0021897798953220238,0.9893043001697767,-1.6566037378341338,-0.5445709967581979,-0.06955982556555236
4218,-0.013180159205846597,0.0009893551937690845,1.0260233169741506,-1.4798057378193423,-0.4482886619866766,0.09479240766165677
4227,-0.0092523816183396,-0.004121001870611025,0.9845838119020073,-1.4031267955466469,-0.9417805099009362,0.2918999193892625
4236,-0.024075205961910935,-0.002540170189957137,0.9934824824381705,-1.5303836613662516,-0.639519027260321,-0.029363313261432118
4247,-0.015577446810967795,-0.0012093821822974022,0.9993997516575965,-1.220503599122495,-0.49969490674654543,-0.22122117610041545
4258,-0.021925107706793845,0.003749387660268893,1.0024646394962005,-0.93176359953128,-0.38970590992905646,0.19413009134886033
4267,-0.017879584639380615,0.0007614531707546717,0.9900163793964867,-1.3767526560158014,-1.1327613976868631,-0.08679368599592381
4276,-0.025021256095049984,-0.0006582716235340473,1.0026136568206945,-1.5001490243814366,-0.5823913676696864,-0.11948311656913235
4287,-0.020299278795403598,-0.004400269930174017,1.0045814820321353,-1.5952813507100159,-0.5324590793147448,0.061441361984434076
4297,-0.021176944418644292,-0.00274075105404425,0.9944048919066123,-1.0990897150801133,-0.4473477535327025,0.3282717732190101
4307,-0.025907404721909784,-0.006531149578766155,1.0038391871890302,-1.4091667606249327,-0.6612711467118356,-0.07346026111665875
4316,-0.01311369920368806,-0.017391458284121687,1.012692073153448,-1.1956560832458978,-0.8978844481891414,0.15220120903277365
4327,-0.01425457829890549,-0.002299324386203008,1.0034287906296935,-1.515435689150364,-0.5846239165925159,-0.0017758466422773621
4338,-0.02240785962647911,-0.00543140024000922,1.0155585879570355,-1.6942769742081822,-0.7614874702781715,0.03862121783717794
4348,-0.009086726731481969,-0.0034215208923900633,0.9853397197610265,-1.3572544945624216,-0.9423888089755983,0.0035857845181177643
4358,-0.018144845661732023,-0.00451903802128566,1.0031173299002214,-1.3428303365104801,-0.7196661407962391,-0.026638419316585147
4369,-0.02496702874397208,-0.013108101952014568,0.9792945097323209,-1.4931128948568473,-0.8582520110116305,0.008444095540381488
4379,-0.017269587176735025,-0.006337515067797955,1.0091457121343994,-1.6602387068476032,-1.0310342667997185,-0.19771598489405354
4388,-0.010551328039347906,-0.009984230404971917,0.9920600206505751,-1.3053585638782197,-1.2364242871077806,0.031835964605114245
4399,-0.020728712727259922,-0.006468989459327629,1.0133037230959099,-1.4560315646900233,-0.4511928025629695,0.050104061177980726
4409,-0.004326511009582383,-0.005056649764654711,0.9832261498285445,-1.5622125895067391,-0.28120355564749555,-0.001003785582223654
4418,-0.018423431938999816,-0.00740471065476626,0.9826944786072983,-1.5725463145759726,-0.8592244433193565,-0.25408150094651505
4427,-0.03084449144727517,-0.01813205890516368,0.9821228179495793,-1.19431717479486,-0.7181039108781232,-0.004922165240126276
4436,-0.02544448672999186,-0.017069789685884882,0.9928418040561898,-1.9125529812383846,-0.5453420449119211,0.04106823773569039
4447,-0.02338979712707199,-0.015175186392968089,1.0112555347859444,-0.9382334137134942,-0.6910556146422023,-0.11823883993671352
4457,-0.016431220215172904,-0.011938489437776995,1.0127318210014664,-1.3900474593867875,-0.6461030025194946,0.021359601681759696
4467,-0.013709812047897774,-0.015328650670220524,1.0108401734526982,-1.24558569760453,-0.5453932928672256,-0.1413033855876885
4477,-0.013538188363053446,-0.01311967028271251,0.9984478528775371,-1.577103606333962,-0.7037402216645897,0.11769641088161603
4487,-0.01099753359002413,-0.015802318331053188,1.0093743162257112,-1.5348358131563973,-0.7636154577153764,0.07539513500274679
4496,-0.0072041760203603086,-0.016245580274640948,0.9868286464650634,-1.3450728095009643,-1.0819792829015142,0.010528688284014626
4507,-0.007101916523575237,-0.01699365169509604,1.0158579899347489,-1.5969477465659137,-0.872176177618269,0.19719587575796077
4516,-0.020019180689680324,-0.010235318475473643,0.9982729832377152,-1.3152046430392061,-0.612653502114211,0.002636698886273554
4527,-0.0259926291656132,-0.006183459050871596,1.0025047291787277,-1.434078533672486,-1.2926286937047995,-0.2027543372064967
4538,-0.011672832010068272,-0.010366386275341317,1.0050759125461695,-1.452012706727801,-0.9441049050141707,-0.11054720318320836
4548,-0.00709006012325816,-0.008020420986965909,1.0133329364798993,-1.2298290597520547,-1.2142779732857687,-0.24005392813753432
4558,-0.008159493279362044,-0.017164104805551667,0.9967531526905998,-1.556010229487283,-0.8791021621591234,-0.23302927940208373
4567,-0.017109520423348318,-0.012362518691549265,1.0203891249379373,-1.4486293169820468,-1.1529698886190873,0.006359401135992179
4578,-0.016897850171896128,-0.011398548522121486,1.0031653594098577,-1.6060406480343445,-0.9566921949956532,-0.107112858515458
4588,-0.000896355269646822,-0.0139862920073728,0.9975605845761517,-1.166041742040865,-0.8942731214711125,-0.017615553090526676
4597,-0.006649553627796715,-0.020456093506171655,1.0212516269358223,-1.1020054171293512,-0.7935744874143758,-0.018736000965837763
4608,-0.0019952292517066194,-0.023655035516997897,0.98677278998737,-1.1766086812548444,-1.1450212084150304,-0.09995065628473465
4617,-0.004718999915579126,-0.016982122817781022,1.0056917076287217,-0.9937618891422972,-1.0384241358320128,-0.23898903233214197
4627,-0.00893673972234707,-0.02275076775625888,1.008230618505501,-1.148029596922026,-1.2066438208078112,-0.05351346942399107
4636,-0.009404301690266681,-0.015303099466791424,0.9959306994946774,-0.9595837566774199,-1.0962396096195712,-0.058956214032285834
4645,-0.003421121186556148,-0.012627083009865769,1.0112106856255711,-1.2560376339566985,-0.7286816760789271,0.1745239828282082
4655,-0.011888489990021251,-0.01913170856014766,1.0105347844413684,-1.0655839787073136,-0.8277720736802566,0.2865059064505111
4665,-0.003182312416332375,-0.018358665282306542,0.9927344542440496,-1.1207835843339296,-0.8614006592882308,-0.16511666582175358
4674,-0.0029548668760731767,-0.027255383676408538,1.00787996693647,-1.0632653139483685,-1.5105733315929921,-0.10263348582488481
4685,-0.001936957687797822,-0.01816065070908017,0.990772816170707,-0.9723371926059111,-0.7007190426082066,-0.04899742588421999
4695,-0.004679550392403508,-0.021583443340319662,0.9969718533700949,-0.9146813128287596,-0.9670840751083599,-0.03167499002627251
4706,0.006766453150825988,-0.025251163376311236,0.9938804582830191,-1.3274349460551653,-0.7550229069015191,0.17309227945849895
4715,0.003079531674658524,-0.02095072566732937,1.0015519378326874,-0.9265764904780261,-0.9220728621681823,0.01605547975124029
4726,-0.01469565485992367,-0.013195326459427793,0.9867857273370776,-1.2957458018280918,-1.0214093722770905,0.3293854501843054
4735,0.007251658716581944,-0.016628570655342952,0.9813354936832327,-1.1256801322848407,-1.4419624533309807,-0.041310335288606434
4744,0.004112106322727613,-0.02669019331416054,0.9896736525073523,-1.0030908841652075,-1.0953040011953181,0.043503928630882496
